Team,Season,Key,SponsorName,Industry,Retained,Tenure,LeftCensored,TeamSponsorCount,MeanRaceFinishPos,MeanQualifyingPos,QualRaceCorrelation,PositionChange_Std,PointsPerRace,LogTenure,PredStability,SeasonCentered
Alpine/Renault,2024,kappa,Kappa,Apparel & Sportswear,0,3,0,32,13.31,13.92,0.4747,3.65,2.62,1.0986122886681098,-3.65,3
Alpine/Renault,2024,sprinklr,Sprinklr,Technology,1,3,0,32,13.31,13.92,0.4747,3.65,2.62,1.0986122886681098,-3.65,3
Alpine/Renault,2024,boeing,Boeing,Industrial & Aerospace,1,7,1,32,13.31,13.92,0.4747,3.65,2.62,1.9459101490553132,-3.65,3
Alpine/Renault,2024,delphi,Delphi,Automotive,1,3,0,32,13.31,13.92,0.4747,3.65,2.62,1.0986122886681098,-3.65,3
Alpine/Renault,2024,eurodatacar,Eurodatacar,Technology,1,7,1,32,13.31,13.92,0.4747,3.65,2.62,1.9459101490553132,-3.65,3
Alpine/Renault,2024,kway,KWay,Apparel & Sportswear,0,3,0,32,13.31,13.92,0.4747,3.65,2.62,1.0986122886681098,-3.65,3
Alpine/Renault,2024,shamir,Shamir,Consumer Goods & Retail,1,3,0,32,13.31,13.92,0.4747,3.65,2.62,1.0986122886681098,-3.65,3
Alpine/Renault,2024,yahoo,Yahoo!,Media & Entertainment,0,4,0,32,13.31,13.92,0.4747,3.65,2.62,1.3862943611198906,-3.65,3
Alpine/Renault,2024,3dsystems,3D Systems,Technology,1,7,1,32,13.31,13.92,0.4747,3.65,2.62,1.9459101490553132,-3.65,3
Alpine/Renault,2024,alpinestars,Alpinestars,Apparel & Sportswear,1,7,1,32,13.31,13.92,0.4747,3.65,2.62,1.9459101490553132,-3.65,3
Alpine/Renault,2024,alpineeyewear,Alpine Eyewear,Luxury & Fashion,0,3,0,32,13.31,13.92,0.4747,3.65,2.62,1.0986122886681098,-3.65,3
Alpine/Renault,2024,gcaps,GCaps,Technology,0,4,0,32,13.31,13.92,0.4747,3.65,2.62,1.3862943611198906,-3.65,3
Alpine/Renault,2024,hexis,Hexis,Industrial & Aerospace,0,5,0,32,13.31,13.92,0.4747,3.65,2.62,1.6094379124341003,-3.65,3
Alpine/Renault,2024,matrix,Matrix,Technology,1,5,0,32,13.31,13.92,0.4747,3.65,2.62,1.6094379124341003,-3.65,3
Alpine/Renault,2024,perkinelmer,Perkin Elmer,Other,0,5,0,32,13.31,13.92,0.4747,3.65,2.62,1.6094379124341003,-3.65,3
Alpine/Renault,2024,pirelli,Pirelli,Automotive,1,2,0,32,13.31,13.92,0.4747,3.65,2.62,0.6931471805599453,-3.65,3
Alpine/Renault,2024,roland,Roland,Technology,1,4,0,32,13.31,13.92,0.4747,3.65,2.62,1.3862943611198906,-3.65,3
Alpine/Renault,2024,trackracer,Track Racer,Consumer Goods & Retail,1,4,0,32,13.31,13.92,0.4747,3.65,2.62,1.3862943611198906,-3.65,3
Alpine/Renault,2024,canels,Canel’s,Food & Beverage,1,2,0,32,13.31,13.92,0.4747,3.65,2.62,0.6931471805599453,-3.65,3
Alpine/Renault,2024,businesssolver,businesssolver,Technology,1,1,0,32,13.31,13.92,0.4747,3.65,2.62,0.0,-3.65,3
Alpine/Renault,2024,xbox,XBOX,Media & Entertainment,1,1,0,32,13.31,13.92,0.4747,3.65,2.62,0.0,-3.65,3
Alpine/Renault,2024,mntn,mntn,Technology,1,1,0,32,13.31,13.92,0.4747,3.65,2.62,0.0,-3.65,3
Alpine/Renault,2024,amazonmusic,Amazon Music,Media & Entertainment,0,1,0,32,13.31,13.92,0.4747,3.65,2.62,0.0,-3.65,3
Alpine/Renault,2024,qatarairways,Qatar Airways,"Travel, Hospitality & Logistics",1,1,0,32,13.31,13.92,0.4747,3.65,2.62,0.0,-3.65,3
Alpine/Renault,2024,hmosercie,H Moser & Cie,Luxury Watches,1,1,0,32,13.31,13.92,0.4747,3.65,2.62,0.0,-3.65,3
Aston Martin/Racing Point/Force India,2018,sahara,Sahara,Financial Services,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,bwt,BWT,Industrial & Aerospace,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,claro,Claro,Telecom,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,duogroup,Duo Group,Industrial & Aerospace,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,hypeenergy,Hype Energy,Food & Beverage,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,infinitum,Infinitum,Telecom,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,kingfisher,Kingfisher,Food & Beverage,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,magnesium,Magnesium Mineralised Water,Food & Beverage,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,neccorporation,NEC Corporation,Technology,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,pemex,Pemex,Energy,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,telcel,Telcel,Telecom,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,telmex,Telmex,Telecom,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,vonhaucke,Vonhaucke,Industrial & Aerospace,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,adaptavist,Adaptavist,Technology,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,alpinestars,Alpinestars,Apparel & Sportswear,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,koni,Koni,Automotive,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,orangebus,Orange Bus,Technology,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,pirelli,Pirelli,Automotive,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,ravenol,Ravenol,Energy,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,univa,Univa,Technology,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,3dsystems,3D Systems,Technology,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,apsley,Apsley,Consumer Goods & Retail,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,condeco,Condeco,Technology,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,brandeddesigns,Branded Designs,Media & Entertainment,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,farah,Farah,Apparel & Sportswear,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,gtechniq,Gtechniq,Automotive,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,itec,ITEC,Technology,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,sasglobal,SAS Global,Industrial & Aerospace,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,schuberth,Schuberth,Automotive,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,stl,STL,Technology,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,still,Still,Industrial & Aerospace,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,theroastery,The Roastery,Food & Beverage,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,upsdirect,UPS Direct,"Travel, Hospitality & Logistics",1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,voipunlimited,Voip Unlimited,Telecom,1,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2018,wyndymilla,WyndyMilla,Consumer Goods & Retail,0,1,1,35,11.19,10.69,0.1928,4.31,5.29,0.0,-4.31,-3
Aston Martin/Racing Point/Force India,2019,sportspesa,SportsPesa,Other,1,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,bwt,BWT,Industrial & Aerospace,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,bombardier,Bombardier,Industrial & Aerospace,1,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,breastcancercare,Breast Cancer Care,Other,1,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,canadalife,Canada Life,Financial Services,1,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,claro,Claro,Telecom,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,infinitum,Infinitum,Telecom,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,jcb,JCB,Industrial & Aerospace,1,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,nec,NEC,Technology,1,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,telcel,Telcel,Telecom,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,acronis,Acronis,Cybersecurity,1,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,orangebus,Orangebus,Technology,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,pirelli,Pirelli,Automotive,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,ravenol,Ravenol,Energy,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,univa,Univa,Technology,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,3dsystems,3D Systems,Technology,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,condeco,Condeco,Technology,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,gtechniq,Gtechniq,Automotive,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,hackettlondon,Hackett,Luxury & Fashion,1,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,itec,ITEC,Technology,0,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,rnt,RNT,Other,0,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,sas,SAS,Technology,1,1,0,26,11.79,14.5,0.5214,2.46,3.48,0.0,-2.46,-2
Aston Martin/Racing Point/Force India,2019,schuberth,Schuberth,Automotive,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,stl,STL,Technology,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,upsdirect,UPS Direct,"Travel, Hospitality & Logistics",1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2019,voipunlimited,Voip Unlimited,Telecom,1,2,1,26,11.79,14.5,0.5214,2.46,3.48,0.6931471805599453,-2.46,-2
Aston Martin/Racing Point/Force India,2020,bombardier,Bombardier,Industrial & Aerospace,1,2,0,33,9.21,8.24,0.2876,4.9,12.35,0.6931471805599453,-4.9,-1
Aston Martin/Racing Point/Force India,2020,breastcancercare,Breast Cancer Care,Other,0,2,0,33,9.21,8.24,0.2876,4.9,12.35,0.6931471805599453,-4.9,-1
Aston Martin/Racing Point/Force India,2020,bwt,BWT,Industrial & Aerospace,1,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,canadalife,Canadalife,Financial Services,0,2,0,33,9.21,8.24,0.2876,4.9,12.35,0.6931471805599453,-4.9,-1
Aston Martin/Racing Point/Force India,2020,claro,Claro,Telecom,0,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,infinitum,Infinitum,Telecom,0,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,jcb,JCB,Industrial & Aerospace,1,2,0,33,9.21,8.24,0.2876,4.9,12.35,0.6931471805599453,-4.9,-1
Aston Martin/Racing Point/Force India,2020,magnesium,Magnesium,Food & Beverage,0,1,0,33,9.21,8.24,0.2876,4.9,12.35,0.0,-4.9,-1
Aston Martin/Racing Point/Force India,2020,nec,NEC,Technology,0,2,0,33,9.21,8.24,0.2876,4.9,12.35,0.6931471805599453,-4.9,-1
Aston Martin/Racing Point/Force India,2020,spscorecom,SpScore.com,Technology,0,1,0,33,9.21,8.24,0.2876,4.9,12.35,0.0,-4.9,-1
Aston Martin/Racing Point/Force India,2020,sportspesa,Sport Pesa,Other,0,2,0,33,9.21,8.24,0.2876,4.9,12.35,0.6931471805599453,-4.9,-1
Aston Martin/Racing Point/Force India,2020,telcel,Telcel,Telecom,0,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,telmex,Telmex,Telecom,0,1,0,33,9.21,8.24,0.2876,4.9,12.35,0.0,-4.9,-1
Aston Martin/Racing Point/Force India,2020,acronis,Acronis,Cybersecurity,0,2,0,33,9.21,8.24,0.2876,4.9,12.35,0.6931471805599453,-4.9,-1
Aston Martin/Racing Point/Force India,2020,adaptavist,Adaptavist,Technology,0,1,0,33,9.21,8.24,0.2876,4.9,12.35,0.0,-4.9,-1
Aston Martin/Racing Point/Force India,2020,alpinestars,Alpinestars,Apparel & Sportswear,1,1,0,33,9.21,8.24,0.2876,4.9,12.35,0.0,-4.9,-1
Aston Martin/Racing Point/Force India,2020,ifs,IFS,Technology,1,1,0,33,9.21,8.24,0.2876,4.9,12.35,0.0,-4.9,-1
Aston Martin/Racing Point/Force India,2020,orangebus,OrangeBus,Technology,0,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,ravenol,Ravenol,Energy,1,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,univa,Univa,Technology,0,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,3dsystems,3D Systems,Technology,0,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,condeco,Condeco,Technology,1,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,ebb3,EBB3,Technology,1,1,0,33,9.21,8.24,0.2876,4.9,12.35,0.0,-4.9,-1
Aston Martin/Racing Point/Force India,2020,gtechniq,GTECHNIQ,Automotive,0,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,hackettlondon,Hackett,Luxury & Fashion,1,2,0,33,9.21,8.24,0.2876,4.9,12.35,0.6931471805599453,-4.9,-1
Aston Martin/Racing Point/Force India,2020,macauley,Macauley,Consumer Goods & Retail,0,1,0,33,9.21,8.24,0.2876,4.9,12.35,0.0,-4.9,-1
Aston Martin/Racing Point/Force India,2020,rntrausch,RNT Rausch,Industrial & Aerospace,0,1,0,33,9.21,8.24,0.2876,4.9,12.35,0.0,-4.9,-1
Aston Martin/Racing Point/Force India,2020,sas,SAS,Technology,0,2,0,33,9.21,8.24,0.2876,4.9,12.35,0.6931471805599453,-4.9,-1
Aston Martin/Racing Point/Force India,2020,schuberth,Schuberth,Automotive,1,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,stl,STL,Technology,1,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,upsdirect,UPS Direct,"Travel, Hospitality & Logistics",1,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,voipunlimited,Voip Unlimited,Telecom,1,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2020,pirelli,Pirelli,Automotive,1,3,1,33,9.21,8.24,0.2876,4.9,12.35,1.0986122886681098,-4.9,-1
Aston Martin/Racing Point/Force India,2021,cognizant,Cognizant,Technology,1,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,cryptocom,Crypto.com,Crypto & Web3,1,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,netapp,NetApp,Technology,1,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,sentinelone,SentinelOne,Cybersecurity,1,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,bombardier,Bombardier,Industrial & Aerospace,1,3,0,24,12.0,12.64,-0.0425,3.62,3.5,1.0986122886681098,-3.62,0
Aston Martin/Racing Point/Force India,2021,girardperregaux,Girard-Perregaux,Luxury Watches,1,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,peroni,Peroni,Food & Beverage,0,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,bwt,BWT,Industrial & Aerospace,0,4,1,24,12.0,12.64,-0.0425,3.62,3.5,1.3862943611198906,-3.62,0
Aston Martin/Racing Point/Force India,2021,replay,REPLAY,Luxury & Fashion,0,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,ravenol,Ravenol,Energy,0,4,1,24,12.0,12.64,-0.0425,3.62,3.5,1.3862943611198906,-3.62,0
Aston Martin/Racing Point/Force India,2021,epos,EPOS,Technology,1,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,jcb,JCB,Industrial & Aerospace,1,3,0,24,12.0,12.64,-0.0425,3.62,3.5,1.0986122886681098,-3.62,0
Aston Martin/Racing Point/Force India,2021,ebb3,EBB3,Technology,1,2,0,24,12.0,12.64,-0.0425,3.62,3.5,0.6931471805599453,-3.62,0
Aston Martin/Racing Point/Force India,2021,upsdirect,UPS Direct,"Travel, Hospitality & Logistics",0,4,1,24,12.0,12.64,-0.0425,3.62,3.5,1.3862943611198906,-3.62,0
Aston Martin/Racing Point/Force India,2021,stl,STL,Technology,1,4,1,24,12.0,12.64,-0.0425,3.62,3.5,1.3862943611198906,-3.62,0
Aston Martin/Racing Point/Force India,2021,pelmark,Pelmark,Technology,1,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,voipunlimited,Voip Unlimited,Telecom,1,4,1,24,12.0,12.64,-0.0425,3.62,3.5,1.3862943611198906,-3.62,0
Aston Martin/Racing Point/Force India,2021,condeco,Condeco,Technology,0,4,1,24,12.0,12.64,-0.0425,3.62,3.5,1.3862943611198906,-3.62,0
Aston Martin/Racing Point/Force India,2021,ifs,IFS,Technology,1,2,0,24,12.0,12.64,-0.0425,3.62,3.5,0.6931471805599453,-3.62,0
Aston Martin/Racing Point/Force India,2021,schuberth,Schuberth,Automotive,1,4,1,24,12.0,12.64,-0.0425,3.62,3.5,1.3862943611198906,-3.62,0
Aston Martin/Racing Point/Force India,2021,hackettlondon,Hackett London,Luxury & Fashion,1,3,0,24,12.0,12.64,-0.0425,3.62,3.5,1.0986122886681098,-3.62,0
Aston Martin/Racing Point/Force India,2021,alpinestars,AlpineStars,Apparel & Sportswear,1,2,0,24,12.0,12.64,-0.0425,3.62,3.5,0.6931471805599453,-3.62,0
Aston Martin/Racing Point/Force India,2021,oakley,Oakley,Luxury & Fashion,1,1,0,24,12.0,12.64,-0.0425,3.62,3.5,0.0,-3.62,0
Aston Martin/Racing Point/Force India,2021,pirelli,Pirelli,Automotive,1,4,1,24,12.0,12.64,-0.0425,3.62,3.5,1.3862943611198906,-3.62,0
Aston Martin/Racing Point/Force India,2022,cognizant,Cognizant,Technology,1,2,0,25,11.89,15.2,0.4553,2.83,2.5,0.6931471805599453,-2.83,1
Aston Martin/Racing Point/Force India,2022,aramco,Aramco,Energy,1,1,0,25,11.89,15.2,0.4553,2.83,2.5,0.0,-2.83,1
Aston Martin/Racing Point/Force India,2022,peroni00,Peroni 0.0,Food & Beverage,1,1,0,25,11.89,15.2,0.4553,2.83,2.5,0.0,-2.83,1
Aston Martin/Racing Point/Force India,2022,cryptocom,Crypto.com,Crypto & Web3,1,2,0,25,11.89,15.2,0.4553,2.83,2.5,0.6931471805599453,-2.83,1
Aston Martin/Racing Point/Force India,2022,jcb,JCB,Industrial & Aerospace,1,4,0,25,11.89,15.2,0.4553,2.83,2.5,1.3862943611198906,-2.83,1
Aston Martin/Racing Point/Force India,2022,netapp,NetApp,Technology,1,2,0,25,11.89,15.2,0.4553,2.83,2.5,0.6931471805599453,-2.83,1
Aston Martin/Racing Point/Force India,2022,sentinelone,Sentinel One,Cybersecurity,1,2,0,25,11.89,15.2,0.4553,2.83,2.5,0.6931471805599453,-2.83,1
Aston Martin/Racing Point/Force India,2022,junipernetworks,Juniper Networks,Technology,1,1,0,25,11.89,15.2,0.4553,2.83,2.5,0.0,-2.83,1
Aston Martin/Racing Point/Force India,2022,epos,EPOS,Technology,1,2,0,25,11.89,15.2,0.4553,2.83,2.5,0.6931471805599453,-2.83,1
Aston Martin/Racing Point/Force India,2022,girardperregaux,Girard-Perregaux,Luxury Watches,1,2,0,25,11.89,15.2,0.4553,2.83,2.5,0.6931471805599453,-2.83,1
Aston Martin/Racing Point/Force India,2022,socioscom,Socios,Crypto & Web3,1,1,0,25,11.89,15.2,0.4553,2.83,2.5,0.0,-2.83,1
Aston Martin/Racing Point/Force India,2022,pirelli,Pirelli,Automotive,1,5,1,25,11.89,15.2,0.4553,2.83,2.5,1.6094379124341003,-2.83,1
Aston Martin/Racing Point/Force India,2022,bombardier,Bombardier,Industrial & Aerospace,1,4,0,25,11.89,15.2,0.4553,2.83,2.5,1.3862943611198906,-2.83,1
Aston Martin/Racing Point/Force India,2022,tiktok,TikTok,Media & Entertainment,1,1,0,25,11.89,15.2,0.4553,2.83,2.5,0.0,-2.83,1
Aston Martin/Racing Point/Force India,2022,oakley,Oakley,Luxury & Fashion,1,2,0,25,11.89,15.2,0.4553,2.83,2.5,0.6931471805599453,-2.83,1
Aston Martin/Racing Point/Force India,2022,ogio,Ogio,Luxury & Fashion,1,1,0,25,11.89,15.2,0.4553,2.83,2.5,0.0,-2.83,1
Aston Martin/Racing Point/Force India,2022,hackettlondon,Hackett London,Luxury & Fashion,0,4,0,25,11.89,15.2,0.4553,2.83,2.5,1.3862943611198906,-2.83,1
Aston Martin/Racing Point/Force India,2022,ifs,IFS,Technology,0,3,0,25,11.89,15.2,0.4553,2.83,2.5,1.0986122886681098,-2.83,1
Aston Martin/Racing Point/Force India,2022,altair,Altair,Technology,0,1,0,25,11.89,15.2,0.4553,2.83,2.5,0.0,-2.83,1
Aston Martin/Racing Point/Force India,2022,ebb3,Ebb,Technology,1,3,0,25,11.89,15.2,0.4553,2.83,2.5,1.0986122886681098,-2.83,1
Aston Martin/Racing Point/Force India,2022,stl,STL,Technology,0,5,1,25,11.89,15.2,0.4553,2.83,2.5,1.6094379124341003,-2.83,1
Aston Martin/Racing Point/Force India,2022,pelmark,Pelmar,Technology,1,2,0,25,11.89,15.2,0.4553,2.83,2.5,0.6931471805599453,-2.83,1
Aston Martin/Racing Point/Force India,2022,voipunlimited,Voip Unlimited,Telecom,0,5,1,25,11.89,15.2,0.4553,2.83,2.5,1.6094379124341003,-2.83,1
Aston Martin/Racing Point/Force India,2022,alpinestars,AlpineStars,Apparel & Sportswear,1,3,0,25,11.89,15.2,0.4553,2.83,2.5,1.0986122886681098,-2.83,1
Aston Martin/Racing Point/Force India,2022,schuberth,Schuberth,Automotive,0,5,1,25,11.89,15.2,0.4553,2.83,2.5,1.6094379124341003,-2.83,1
Aston Martin/Racing Point/Force India,2023,cognizant,Cognizant,Technology,1,3,0,28,8.8,9.73,0.7222,2.76,12.09,1.0986122886681098,-2.76,2
Aston Martin/Racing Point/Force India,2023,aramco,Aramco,Energy,1,2,0,28,8.8,9.73,0.7222,2.76,12.09,0.6931471805599453,-2.76,2
Aston Martin/Racing Point/Force India,2023,xp,XP,Financial Services,0,1,0,28,8.8,9.73,0.7222,2.76,12.09,0.0,-2.76,2
Aston Martin/Racing Point/Force India,2023,sentinelone,SentinelOne,Cybersecurity,1,3,0,28,8.8,9.73,0.7222,2.76,12.09,1.0986122886681098,-2.76,2
Aston Martin/Racing Point/Force India,2023,citi,Citi,Financial Services,1,1,0,28,8.8,9.73,0.7222,2.76,12.09,0.0,-2.76,2
